Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,1,IND,0,7,0,Turnover on Downs,(11:44) (Shotgun) A.Richardson pass incomplete short right to A.Mitchell.,4th & 1 at HOU 46
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,2,HOU,1,1,0,Pass Incomplete,(11:40) (Shotgun) C.Stroud pass incomplete short left to T.Dell.,1st & 10 at HOU 47
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,2,HOU,1,2,0,1 Yard Run,(11:37) J.Mixon right guard to HOU 48 for 1 yard (D.Buckner).,2nd & 10 at HOU 47
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,2,HOU,1,3,0,-5 Yard Penalty,"(10:51) (Shotgun) PENALTY on HOU-L.Tunsil, False Start, 5 yards, enforced at HOU 48 - No Play.",3rd & 9 at HOU 48
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,2,HOU,1,4,0,13 Yard Run,(10:30) (Shotgun) C.Stroud scrambles up the middle to IND 44 for 13 yards (E.Speed).,3rd & 14 at HOU 43
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,2,HOU,1,5,0,3 Yard Pass,"(9:38) C.Stroud pass short middle to B.Jordan to IND 41 for 3 yards (J.Blackmon, Z.Franklin).",4th & 1 at IND 44
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,2,HOU,1,6,0,-8 Yard Sack,(8:57) C.Stroud sacked at IND 49 for -8 yards (T.Lewis).,1st & 10 at IND 41
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,2,HOU,1,7,0,7 Yard Pass,(8:15) (Shotgun) C.Stroud pass short left to J.Mixon to IND 42 for 7 yards (K.Moore).,2nd & 18 at IND 49
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,2,HOU,1,8,0,10 Yard Pass,(7:31) (Shotgun) C.Stroud pass short right to S.Diggs to IND 32 for 10 yards (J.Blackmon).,3rd & 11 at IND 42
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,2,HOU,1,9,1,Field Goal,"(6:48) K.Fairbairn 51 yard field goal is GOOD, Center-J.Weeks, Holder-T.Townsend.",4th & 1 at IND 32
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,3,IND,1,1,0,Kickoff,K.Fairbairn kicks 60 yards from HOU 35 to IND 5. A.Gould to IND 27 for 22 yards (B.Brooks).,Kickoff from HOU 35
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,3,IND,1,2,0,8 Yard Run,(6:39) (Shotgun) A.Richardson up the middle to IND 35 for 8 yards (K.Davis).,1st & 10 at IND 27
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,3,IND,1,3,0,5 Yard Run,(6:01) (Shotgun) J.Taylor left end to IND 40 for 5 yards (K.Davis; K.Lassiter).,2nd & 2 at IND 35
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,3,IND,1,4,0,Touchdown Colts,"(5:20) (Shotgun) A.Richardson pass deep middle to A.Pierce for 60 yards, TOUCHDOWN.",1st & 10 at IND 40
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,3,IND,1,5,1,Extra Point Good,"S.Shrader extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",XP attempt from HOU 15
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,4,HOU,1,1,0,Kickoff,"S.Shrader kicks 65 yards from IND 35 to end zone, Touchback to the HOU 30.",Kickoff from IND 35
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,4,HOU,1,2,0,4 Yard Pass,(5:12) C.Stroud pass short right to D.Schultz to HOU 34 for 4 yards (K.Moore).,1st & 10 at HOU 30
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,4,HOU,1,3,0,11 Yard Run,(4:41) J.Mixon left tackle to HOU 45 for 11 yards (N.Cross).,2nd & 6 at HOU 34
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,4,HOU,1,4,0,23 Yard Pass,"(4:20) (No Huddle, Shotgun) C.Stroud pass deep right to T.Dell to IND 32 for 23 yards (E.Speed; J.Jones).",1st & 10 at HOU 45
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,4,HOU,1,5,0,2 Yard Pass,"(3:48) (No Huddle, Shotgun) C.Stroud pass short middle to S.Diggs to IND 30 for 2 yards (E.Speed) [D.Odeyingbo].",1st & 10 at IND 32
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,4,HOU,1,6,0,3 Yard Run,"(3:02) J.Mixon left end to IND 27 for 3 yards (T.Lewis, Z.Franklin).",2nd & 8 at IND 30
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,4,HOU,1,7,0,-5 Yard Sack,(2:22) (Shotgun) C.Stroud sacked at IND 32 for -5 yards (K.Paye).,3rd & 5 at IND 27
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,4,HOU,1,8,1,Field Goal,"(1:42) K.Fairbairn 50 yard field goal is GOOD, Center-J.Weeks, Holder-T.Townsend.",4th & 10 at IND 32
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,5,IND,0,1,0,Kickoff,"K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback to the IND 30.",Kickoff from HOU 35
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,5,IND,0,2,0,4 Yard Pass,(1:37) (Shotgun) A.Richardson pass short right to M.Pittman to IND 34 for 4 yards (D.Stingley).,1st & 10 at IND 30
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,5,IND,0,3,0,Pass Incomplete,(1:01) A.Richardson pass incomplete short left to M.Pittman (A.Al-Shaair).,2nd & 6 at IND 34
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,5,IND,0,4,0,-11 Yard Sack,(:55) (Shotgun) A.Richardson sacked at IND 23 for -11 yards (M.Edwards).,3rd & 6 at IND 34
2024,Week 1,SUN,09/08,Texans,Colts,1ST QUARTER,5,IND,0,5,0,Punt,"(:04) R.Sanchez punts 58 yards to HOU 19, Center-L.Rhodes, downed by IND-C.Lammons.",4th & 17 at IND 23
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,1,HOU,1,1,0,6 Yard Run,(15:00) (Shotgun) S.Diggs left end to HOU 25 for 6 yards (N.Cross).,1st & 10 at HOU 19
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,1,HOU,1,2,0,3 Yard Run,(14:19) (Shotgun) J.Mixon right end to HOU 28 for 3 yards (Z.Franklin; K.Paye).,2nd & 4 at HOU 25
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,1,HOU,1,3,0,4 Yard Run,(13:38) J.Mixon left end pushed ob at HOU 32 for 4 yards (J.Jones).,3rd & 1 at HOU 28
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,1,HOU,1,4,0,55 Yard Pass,(12:56) C.Stroud pass deep middle to N.Collins to IND 13 for 55 yards (N.Cross; J.Brents) [G.Stewart].,1st & 10 at HOU 32
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,1,HOU,1,5,0,4 Yard Run,(12:22) (No Huddle) D.Pierce left tackle to IND 9 for 4 yards (E.Speed).,1st & 10 at IND 13
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,1,HOU,1,6,0,Pass Incomplete,(11:40) C.Stroud pass incomplete short right to T.Dell.,2nd & 6 at IND 9
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,1,HOU,1,7,0,Touchdown Texans,"(11:35) (Shotgun) C.Stroud pass short middle to S.Diggs for 9 yards, TOUCHDOWN.",3rd & 6 at IND 9
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,1,HOU,1,8,1,2PT Conversion Fails,TWO-POINT CONVERSION ATTEMPT. J.Mixon rushes up the middle. ATTEMPT FAILS.,XP attempt from IND 2
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,2,IND,0,1,0,Kickoff,"K.Fairbairn kicks 66 yards from HOU 35 to IND -1. A.Gould to IND 31 for 32 yards (J.Hansen, K.Boyd).",Kickoff from HOU 35
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,2,IND,0,2,0,13 Yard Run,(11:25) (Shotgun) A.Richardson left end to IND 44 for 13 yards (C.Bullock; H.To'oTo'o).,1st & 10 at IND 31
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,2,IND,0,3,0,2 Yard Pass,(10:47) (Shotgun) A.Richardson pass short right to A.Mitchell to IND 46 for 2 yards (D.Stingley).,1st & 10 at IND 44
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,2,IND,0,4,0,Pass Incomplete,(10:08) (Shotgun) A.Richardson pass incomplete short left to A.Mitchell.,2nd & 8 at IND 46
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,2,IND,0,5,0,Pass Incomplete,"(10:03) (Shotgun) A.Richardson pass incomplete short left to M.Pittman (K.Lassiter, J.Pitre).
Penalty on IND-B.Smith, Illegal Formation, declined.",3rd & 8 at IND 46
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,2,IND,0,6,0,Punt,"(9:56) R.Sanchez punts 39 yards to HOU 15, Center-L.Rhodes, fair catch by S.Sims.",4th & 8 at IND 46
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,3,HOU,0,1,0,8 Yard Run,"(9:50) J.Mixon left tackle to HOU 23 for 8 yards (N.Cross, J.Blackmon).",1st & 10 at HOU 15
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,3,HOU,0,2,0,Pass Incomplete,"(9:21) (No Huddle, Shotgun) C.Stroud pass incomplete short left to N.Collins.",2nd & 2 at HOU 23
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,3,HOU,0,3,0,-5 Yard Penalty,"(9:17) (Shotgun) PENALTY on HOU-L.Tunsil, False Start, 5 yards, enforced at HOU 23 - No Play.",3rd & 2 at HOU 23
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,3,HOU,0,4,0,-7 Yard Sack,(9:17) (Shotgun) C.Stroud sacked at HOU 11 for -7 yards (D.Buckner).,3rd & 7 at HOU 18
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,3,HOU,0,5,0,Punt,"(8:36) T.Townsend punts 56 yards to IND 33, Center-J.Weeks, fair catch by A.Gould.",4th & 14 at HOU 11
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,1,0,1 Yard Run,"(8:29) (Shotgun) J.Taylor right tackle to IND 34 for 1 yard (F.Fatukasi, H.To'oTo'o).",1st & 10 at IND 33
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,2,0,4 Yard Run,(7:53) (Shotgun) J.Taylor right guard to IND 38 for 4 yards (F.Fatukasi).,2nd & 9 at IND 34
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,3,0,19 Yard Run,(7:12) (Shotgun) A.Richardson scrambles up the middle to HOU 43 for 19 yards (D.Stingley).,3rd & 5 at IND 38
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,4,0,5 Yard Run,"(6:44) (No Huddle, Shotgun) J.Taylor right tackle to HOU 38 for 5 yards (D.Hunter, M.Edwards).",1st & 10 at HOU 43
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,5,0,2 Yard Run,"(6:20) (No Huddle, Shotgun) J.Taylor up the middle to HOU 36 for 2 yards (H.To'oTo'o, A.Al-Shaair).",2nd & 5 at HOU 38
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,6,0,7 Yard Run,(5:39) (Shotgun) J.Taylor up the middle to HOU 29 for 7 yards (J.Ward).,3rd & 3 at HOU 36
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,7,0,Pass Incomplete,(4:52) (Shotgun) A.Richardson pass incomplete deep right to A.Mitchell.,1st & 10 at HOU 29
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,8,0,8 Yard Pass,(4:47) (Shotgun) A.Richardson pass short middle to A.Pierce to HOU 21 for 8 yards (A.Al-Shaair).,2nd & 10 at HOU 29
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,9,0,3 Yard Run,(4:07) (Shotgun) A.Richardson left end ran ob at HOU 18 for 3 yards (J.Ward).,3rd & 2 at HOU 21
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,10,0,-2 Yard Run,(3:25) (Shotgun) J.Taylor left tackle to HOU 20 for -2 yards (H.To'oTo'o).,1st & 10 at HOU 18
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,4,IND,0,11,0,Interception,(2:46) (Shotgun) A.Richardson pass short left intended for K.Granson INTERCEPTED by C.Bullock at HOU 8. C.Bullock to HOU 8 for no gain (K.Granson).,2nd & 12 at HOU 20
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,5,HOU,0,1,0,8 Yard Run,(2:39) (Shotgun) J.Mixon right guard to HOU 16 for 8 yards (J.Blackmon).,1st & 10 at HOU 8
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,5,HOU,0,2,0,13 Yard Run,"(2:00) J.Mixon up the middle to HOU 29 for 13 yards (J.Brents, N.Cross).",2nd & 2 at HOU 16
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,5,HOU,0,3,0,4 Yard Run,(1:24) (Shotgun) J.Mixon left tackle to HOU 33 for 4 yards (D.Buckner).,1st & 10 at HOU 29
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,5,HOU,0,4,0,8 Yard Pass,"(:53) (No Huddle, Shotgun) C.Stroud pass short right to N.Collins to HOU 41 for 8 yards (J.Jones, K.Moore).",2nd & 6 at HOU 33
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,5,HOU,0,5,0,5 Yard Pass,"(:33) (No Huddle, Shotgun) C.Stroud pass short right to D.Schultz to HOU 46 for 5 yards (E.Speed).",1st & 10 at HOU 41
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,5,HOU,0,6,0,Pass Incomplete,(:29) (Shotgun) C.Stroud pass incomplete deep right to N.Collins.,2nd & 5 at HOU 46
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,5,HOU,0,7,0,16 Yard Pass,"(:23) (Shotgun) C.Stroud pass short middle to N.Collins to IND 38 for 16 yards (J.Jones, N.Cross).",3rd & 5 at HOU 46
2024,Week 1,SUN,09/08,Texans,Colts,2ND QUARTER,5,HOU,0,8,0,7 Yard Pass,"(:18) (Shotgun) C.Stroud pass short middle to D.Schultz to IND 31 for 7 yards (J.Blackmon, E.Speed).
The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",1st & 10 at IND 38
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,1,0,Kickoff,"S.Shrader kicks 65 yards from IND 35 to end zone, Touchback to the HOU 30.",Kickoff from IND 35
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,2,0,Run for No Gain,(15:00) J.Mixon left tackle to HOU 30 for no gain (E.Speed).,1st & 10 at HOU 30
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,3,0,10 Yard Pass,"(14:25) (Shotgun) C.Stroud pass short right to S.Diggs to HOU 40 for 10 yards (K.Moore, J.Brents).",2nd & 10 at HOU 30
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,4,0,Interception,"(13:48) C.Stroud pass short right INTERCEPTED by J.Brents [K.Paye] at HOU 42. J.Brents ran ob at HOU 42 for no gain.
The Replay Official reviewed the interception ruling, and the play was REVERSED.
C.Stroud pass incomplete short right [K.Paye].",1st & 10 at HOU 40
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,5,0,8 Yard Run,(13:41) (Shotgun) J.Mixon up the middle to HOU 48 for 8 yards (J.Blackmon; J.Brents).,2nd & 10 at HOU 40
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,6,0,11 Yard Pass,"(13:15) (No Huddle, Shotgun) C.Stroud pass short right to T.Dell to IND 41 for 11 yards (J.Brents).",3rd & 2 at HOU 48
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,7,0,Pass Incomplete,(12:30) (Shotgun) C.Stroud pass incomplete deep middle to T.Dell (J.Jones).,1st & 10 at IND 41
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,8,0,5 Yard Run,"(12:23) (Shotgun) J.Mixon left guard to IND 36 for 5 yards (J.Blackmon, Z.Franklin).",2nd & 10 at IND 41
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,9,0,3 Yard Pass,(11:43) (Shotgun) C.Stroud pass short right to D.Ogunbowale to IND 33 for 3 yards (E.Speed).,3rd & 5 at IND 36
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,1,HOU,1,10,1,Field Goal,"(11:00) K.Fairbairn 51 yard field goal is GOOD, Center-J.Weeks, Holder-T.Townsend.",4th & 2 at IND 33
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,2,IND,0,1,0,Kickoff,"K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback to the IND 30.",Kickoff from HOU 35
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,2,IND,0,2,0,2 Yard Run,(10:55) (Shotgun) J.Taylor up the middle to IND 32 for 2 yards (J.Pitre).,1st & 10 at IND 30
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,2,IND,0,3,0,5 Yard Run,(10:20) (Shotgun) J.Taylor right guard to IND 37 for 5 yards (W.Anderson).,2nd & 8 at IND 32
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,2,IND,0,4,0,-2 Yard Sack,(9:40) (Shotgun) A.Richardson sacked at IND 35 for -2 yards (F.Fatukasi).,3rd & 3 at IND 37
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,2,IND,0,5,0,Punt,"(9:02) R.Sanchez punts 55 yards to HOU 10, Center-L.Rhodes, fair catch by S.Sims.",4th & 5 at IND 35
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,3,HOU,0,1,0,3 Yard Run,"(8:55) J.Mixon right tackle to HOU 13 for 3 yards (J.Blackmon, T.Lewis).",1st & 10 at HOU 10
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,3,HOU,0,2,0,5 Yard Penalty,"(8:18) (Shotgun) C.Stroud pass short left to D.Schultz to HOU 17 for 4 yards (E.Speed).
PENALTY on IND-T.Lewis, Defensive Offside, 5 yards, enforced at HOU 13 - No Play.",2nd & 7 at HOU 13
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,3,HOU,0,3,0,7 Yard Run,(7:59) J.Mixon up the middle to HOU 25 for 7 yards (N.Cross; J.Brents).,2nd & 2 at HOU 18
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,3,HOU,0,4,0,Pass Incomplete,(7:21) C.Stroud pass incomplete deep right to T.Dell [E.Speed].,1st & 10 at HOU 25
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,3,HOU,0,5,0,3 Yard Pass,"(7:17) (Shotgun) C.Stroud pass short right to X.Hutchinson to HOU 28 for 3 yards (K.Moore, N.Cross).",2nd & 10 at HOU 25
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,3,HOU,0,6,0,Sack,(6:33) (Shotgun) C.Stroud sacked at HOU 18 for -10 yards (sack split by D.Buckner and D.Odeyingbo).,3rd & 7 at HOU 28
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,3,HOU,0,7,0,Punt,"(5:49) T.Townsend punt is BLOCKED by S.Olubi, Center-J.Weeks, RECOVERED by IND-T.Denbow at HOU 5.",4th & 17 at HOU 18
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,4,IND,1,1,0,Touchdown Colts,"(5:43) (Shotgun) J.Taylor up the middle for 5 yards, TOUCHDOWN.",1st & 5 at HOU 5
2024,Week 1,SUN,09/08,Texans,Colts,3RD QUARTER,4,IND,1,2,1,2PT Conversion Fails,TWO-POINT CONVERSION ATTEMPT. J.Taylor rushes right end. ATTEMPT FAILS.,XP attempt from HOU 2
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,1,0,Kickoff,"S.Shrader kicks 65 yards from IND 35 to end zone, Touchback to the HOU 30.",Kickoff from IND 35
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,2,0,Pass Incomplete,(5:40) C.Stroud pass incomplete short left to B.Jordan.,1st & 10 at HOU 30
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,3,0,13 Yard Run,(5:36) (Shotgun) J.Mixon left end to HOU 43 for 13 yards (N.Cross).,2nd & 10 at HOU 30
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,4,0,4 Yard Run,(4:51) J.Mixon left tackle to HOU 47 for 4 yards (J.Blackmon).,1st & 10 at HOU 43
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,5,0,7 Yard Pass,(4:15) (Shotgun) C.Stroud pass short left to N.Collins to IND 46 for 7 yards (J.Jones).,2nd & 6 at HOU 47
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,6,0,-8 Yard Run,"(3:31) (Shotgun) T.Dell right end to IND 42 for 4 yards (E.Speed).
PENALTY on HOU-N.Collins, Offensive Holding, 10 yards, enforced at IND 44.",1st & 10 at IND 46
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,7,0,3 Yard Run,(3:03) J.Mixon left guard to HOU 49 for 3 yards (J.Blackmon).,1st & 18 at HOU 46
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,8,0,1 Yard Pass,(2:21) (Shotgun) C.Stroud pass short left to J.Mixon to 50 for 1 yard (D.Buckner).,2nd & 15 at HOU 49
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,9,0,19 Yard Pass,(1:40) (Shotgun) C.Stroud pass short middle to N.Collins to IND 31 for 19 yards (J.Blackmon) [Z.Franklin].,3rd & 14 at 50
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,10,0,8 Yard Run,(:49) J.Mixon left end to IND 23 for 8 yards (N.Cross).,1st & 10 at IND 31
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,11,0,15 Yard Run,"(:05) J.Mixon right tackle to IND 13 for 10 yards (J.Jones; N.Cross).
PENALTY on IND-R.Davis, Defensive Holding, 5 yards, enforced at IND 13.",2nd & 2 at IND 23
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,12,0,Pass for No Gain,(15:00) C.Stroud pass short left to S.Diggs pushed ob at IND 8 for no gain (E.Speed).,1st & 8 at IND 8
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,13,0,Run for No Gain,"(14:36) (No Huddle, Shotgun) J.Mixon left guard to IND 8 for no gain (G.Stewart; T.Lewis).",2nd & 8 at IND 8
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,14,0,5 Yard Penalty,"(13:56) (Shotgun) C.Stroud pass short right intended for D.Schultz INTERCEPTED by K.Moore at IND 3. K.Moore to IND 12 for 9 yards (C.Stroud).
PENALTY on IND-J.Jones, Defensive Holding, 5 yards, enforced at IND 8 - No Play.",3rd & 8 at IND 8
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,15,0,Touchdown Texans,"(13:45) J.Mixon left end for 3 yards, TOUCHDOWN.",1st & 3 at IND 3
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,1,HOU,1,16,1,Extra Point Good,"K.Fairbairn extra point is GOOD, Center-J.Weeks, Holder-T.Townsend.",XP attempt from IND 15
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,2,IND,1,1,0,Kickoff,"K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback to the IND 30.",Kickoff from HOU 35
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,2,IND,1,2,0,5 Yard Penalty,"(13:41) (Shotgun) A.Richardson pass incomplete deep left to A.Mitchell.
PENALTY on HOU-K.Lassiter, Illegal Contact, 5 yards, enforced at IND 30 - No Play.",1st & 10 at IND 30
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,2,IND,1,3,0,Pass Incomplete,(13:35) (Shotgun) A.Richardson pass incomplete short middle to M.Pittman (J.Ward).,1st & 10 at IND 35
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,2,IND,1,4,0,8 Yard Pass,(13:30) (Shotgun) A.Richardson pass short left to M.Pittman to IND 43 for 8 yards (K.Lassiter; H.To'oTo'o).,2nd & 10 at IND 35
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,2,IND,1,5,0,3 Yard Run,"(13:05) (No Huddle, Shotgun) J.Taylor up the middle to IND 46 for 3 yards (A.Al-Shaair, H.To'oTo'o).",3rd & 2 at IND 43
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,2,IND,1,6,0,Touchdown Colts,"(12:22) (Shotgun) A.Richardson pass deep right to A.Dulin for 54 yards, TOUCHDOWN.",1st & 10 at IND 46
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,2,IND,1,7,1,Extra Point Good,"S.Shrader extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",XP attempt from HOU 15
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,3,HOU,1,1,0,Kickoff,"S.Shrader kicks 65 yards from IND 35 to end zone, Touchback to the HOU 30.",Kickoff from IND 35
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,3,HOU,1,2,0,11 Yard Pass,(12:12) C.Stroud pass short right to J.Mixon to HOU 41 for 11 yards (Z.Franklin).,1st & 10 at HOU 30
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,3,HOU,1,3,0,8 Yard Run,(11:28) (Shotgun) J.Mixon left end to HOU 49 for 8 yards (J.Blackmon).,1st & 10 at HOU 41
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,3,HOU,1,4,0,17 Yard Run,(10:42) T.Dell left end pushed ob at IND 34 for 17 yards (J.Jones).,2nd & 2 at HOU 49
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,3,HOU,1,5,0,9 Yard Run,(9:58) D.Pierce up the middle to IND 25 for 9 yards (N.Cross).,1st & 10 at IND 34
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,3,HOU,1,6,0,3 Yard Run,(9:15) D.Pierce right end to IND 22 for 3 yards (Z.Franklin).,2nd & 1 at IND 25
2024,Week 1,SUN,09/08,Texans,Colts,4TH QUARTER,3,HOU,1,7,0,6 Yard Pass,(8:31) (Shotgun) C.Stroud pass short left to T.Dell to IND 16 for 6 yards (J.Brents).,1st & 10 at IND 22
